variable,max_lat_N,min_lat_S,max_long_E,min_long_W,start_time,end_time,temporal_resolution,spatial_resolution,temporal_agg_type,spatial_agg_type,min,max,file_size,file_name
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1D,0.5,mean,max,62705.21,106464.04,61.4,surface_pressure_t1_s1_A_1736958866739_mean_max.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1D,1.0,mean,mean,62722.0,106312.02,13.95,surface_pressure_t1_s2_A_1736958866739_mean_mean.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1D,1.0,mean,min,62592.63,106305.41,13.66,surface_pressure_t1_s2_A_1736958866739_mean_min.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1D,1.0,mean,max,62943.59,106464.04,13.48,surface_pressure_t1_s2_A_1736958866739_mean_max.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1D,0.5,min,mean,62528.66,106148.12,57.14,surface_pressure_t1_s1_A_1736958866739_min_mean.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1D,0.5,min,min,62457.32,106145.38,47.13,surface_pressure_t1_s1_A_1736958866739_min_min.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1D,0.5,min,max,62589.71,106193.38,46.86,surface_pressure_t1_s1_A_1736958866739_min_max.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1D,1.0,min,mean,62572.39,106145.62,13.35,surface_pressure_t1_s2_A_1736958866739_min_mean.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1D,1.0,min,min,62457.32,106140.38,10.8,surface_pressure_t1_s2_A_1736958866739_min_min.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1D,1.0,min,max,62757.32,106193.38,10.66,surface_pressure_t1_s2_A_1736958866739_min_max.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1D,0.5,max,mean,62879.54,106466.06,55.69,surface_pressure_t1_s1_A_1736958866739_max_mean.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1D,0.5,max,min,62809.79,106449.06,45.84,surface_pressure_t1_s1_A_1736958866739_max_min.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1D,0.5,max,max,62968.79,106640.06,42.02,surface_pressure_t1_s1_A_1736958866739_max_max.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1D,1.0,max,mean,62947.61,106448.31,13.09,surface_pressure_t1_s2_A_1736958866739_max_mean.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1D,1.0,max,min,62809.79,106443.06,10.49,surface_pressure_t1_s2_A_1736958866739_max_min.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1D,1.0,max,max,63160.79,106640.06,10.33,surface_pressure_t1_s2_A_1736958866739_max_max.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1ME,0.5,mean,mean,65021.16,103744.72,1.64,surface_pressure_t2_s1_A_1736958866739_mean_mean.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1ME,0.5,mean,min,64968.89,103716.62,1.64,surface_pressure_t2_s1_A_1736958866739_mean_min.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1ME,0.5,mean,max,65068.12,103984.02,1.63,surface_pressure_t2_s1_A_1736958866739_mean_max.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1ME,1.0,mean,mean,65101.89,103718.2,0.44,surface_pressure_t2_s2_A_1736958866739_mean_mean.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1ME,1.0,mean,min,64968.89,103709.61,0.44,surface_pressure_t2_s2_A_1736958866739_mean_min.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1ME,1.0,mean,max,65334.91,103984.02,0.44,surface_pressure_t2_s2_A_1736958866739_mean_max.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1ME,0.5,min,mean,62528.66,101739.61,1.56,surface_pressure_t2_s1_A_1736958866739_min_mean.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1ME,0.5,min,min,62457.32,101729.86,1.33,surface_pressure_t2_s1_A_1736958866739_min_min.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1ME,0.5,min,max,62589.71,101823.12,1.33,surface_pressure_t2_s1_A_1736958866739_min_max.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1ME,1.0,min,mean,62572.39,101731.42,0.45,surface_pressure_t2_s2_A_1736958866739_min_mean.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1ME,1.0,min,min,62457.32,101718.31,0.39,surface_pressure_t2_s2_A_1736958866739_min_min.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1ME,1.0,min,max,62757.32,101823.12,0.39,surface_pressure_t2_s2_A_1736958866739_min_max.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1ME,0.5,max,mean,66589.25,106466.06,1.46,surface_pressure_t2_s1_A_1736958866739_max_mean.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1ME,0.5,max,min,66533.5,106449.06,1.25,surface_pressure_t2_s1_A_1736958866739_max_min.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1ME,0.5,max,max,66639.5,106640.06,1.24,surface_pressure_t2_s1_A_1736958866739_max_max.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1ME,1.0,max,mean,66671.62,106448.31,0.43,surface_pressure_t2_s2_A_1736958866739_max_mean.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1ME,1.0,max,min,66533.5,106443.06,0.36,surface_pressure_t2_s2_A_1736958866739_max_min.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1ME,1.0,max,max,66911.5,106640.06,0.35,surface_pressure_t2_s2_A_1736958866739_max_max.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1YE,0.5,mean,mean,66613.27,102102.84,0.16,surface_pressure_t3_s1_A_1736958866739_mean_mean.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1YE,0.5,mean,min,66560.53,102001.55,0.16,surface_pressure_t3_s1_A_1736958866739_mean_min.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1YE,0.5,mean,max,66661.66,102368.27,0.16,surface_pressure_t3_s1_A_1736958866739_mean_max.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1YE,1.0,mean,mean,66686.88,101919.3,0.06,surface_pressure_t3_s2_A_1736958866739_mean_mean.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1YE,1.0,mean,min,66560.53,101858.28,0.06,surface_pressure_t3_s2_A_1736958866739_mean_min.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1YE,1.0,mean,max,66904.19,102368.27,0.06,surface_pressure_t3_s2_A_1736958866739_mean_max.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1YE,0.5,min,mean,62528.66,99671.08,0.16,surface_pressure_t3_s1_A_1736958866739_min_mean.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1YE,0.5,min,min,62457.32,99642.58,0.14,surface_pressure_t3_s1_A_1736958866739_min_min.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1YE,0.5,min,max,62589.71,99797.25,0.14,surface_pressure_t3_s1_A_1736958866739_min_max.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1YE,1.0,min,mean,62572.39,99535.7,0.06,surface_pressure_t3_s2_A_1736958866739_min_mean.nc
