variable,max_lat,min_lat,max_lon,min_lon,start_datetime,end_datetime,temporal_resolution,spatial_resolution,temporal_aggregation,spatial_aggregation,min,max,file_size,file_path
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,month,0.5,min,max,73386.88,103085.69,2.82,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736965238318_min_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,month,1.0,min,mean,73919.59,103040.86,0.96,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736965238318_min_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,month,1.0,min,min,71936.88,102982.94,0.8,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736965238318_min_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,month,1.0,min,max,76398.75,103085.69,0.79,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736965238318_min_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,month,0.5,max,mean,75329.31,106495.56,3.15,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736965238318_max_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,month,0.5,max,min,74412.81,106495.06,2.7,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736965238318_max_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,month,0.5,max,max,75927.81,106565.38,2.67,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736965238318_max_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,month,1.0,max,mean,76481.73,106492.62,0.93,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736965238318_max_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,month,1.0,max,min,74412.81,106488.06,0.77,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736965238318_max_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,month,1.0,max,max,78922.44,106565.38,0.75,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736965238318_max_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,year,0.5,mean,mean,75007.25,102087.25,0.32,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736965238318_mean_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,year,0.5,mean,min,74119.72,102084.18,0.32,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736965238318_mean_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,year,0.5,mean,max,75589.77,102089.1,0.32,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736965238318_mean_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,year,1.0,mean,mean,76126.84,102082.58,0.1,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736965238318_mean_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,year,1.0,mean,min,74119.72,102072.97,0.1,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736965238318_mean_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,year,1.0,mean,max,78601.06,102089.1,0.1,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736965238318_mean_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,year,0.5,min,mean,72814.88,99447.84,0.31,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736965238318_min_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,year,0.5,min,min,71936.88,99434.5,0.27,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736965238318_min_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,year,0.5,min,max,73386.88,99490.5,0.27,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736965238318_min_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,year,1.0,min,mean,73919.59,99420.2,0.1,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736965238318_min_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,year,1.0,min,min,71936.88,99399.69,0.09,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736965238318_min_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,year,1.0,min,max,76398.75,99490.5,0.09,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736965238318_min_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,year,0.5,max,mean,76210.31,106495.56,0.29,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736965238318_max_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,year,0.5,max,min,75342.06,106495.06,0.25,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736965238318_max_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,year,0.5,max,max,76759.06,106565.38,0.25,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736965238318_max_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,year,1.0,max,mean,77250.6,106492.62,0.1,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736965238318_max_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,year,1.0,max,min,75342.06,106488.06,0.09,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736965238318_max_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,year,1.0,max,max,79753.19,106565.38,0.09,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736965238318_max_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,hour,0.25,none,none,63373.3,105371.12,388.56,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t0_s0_A_1736925232675.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,hour,0.5,none,mean,63423.3,105101.38,137.54,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t0_s1_A_1736925232675_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,hour,0.5,none,min,63373.3,104934.88,112.6,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t0_s1_A_1736925232675_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,hour,0.5,none,max,63471.3,105371.12,113.52,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t0_s1_A_1736925232675_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,hour,1.0,none,mean,63506.99,104849.06,39.57,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t0_s2_A_1736925232675_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,hour,1.0,none,min,63373.3,104710.88,32.45,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t0_s2_A_1736925232675_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,hour,1.0,none,max,63724.25,105371.12,32.41,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t0_s2_A_1736925232675_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,0.25,mean,none,63429.34,105218.62,30.13,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s0_A_1736925232675_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,0.5,mean,mean,63484.39,104957.14,6.63,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736925232675_mean_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,0.5,mean,min,63429.34,104807.91,6.28,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736925232675_mean_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,0.5,mean,max,63535.09,105218.62,6.24,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736925232675_mean_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,1.0,mean,mean,63558.37,104741.61,1.73,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736925232675_mean_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,1.0,mean,min,63429.34,104592.62,1.68,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736925232675_mean_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,1.0,mean,max,63781.59,105218.62,1.66,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736925232675_mean_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,0.25,min,none,63373.3,104980.06,21.32,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s0_A_1736925232675_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,0.5,min,mean,63423.3,104716.31,5.68,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736925232675_min_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,0.5,min,min,63373.3,104578.06,4.77,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736925232675_min_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,0.5,min,max,63471.3,104980.06,4.75,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736925232675_min_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,1.0,min,mean,63506.99,104518.38,1.65,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736925232675_min_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,1.0,min,min,63373.3,104398.06,1.32,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736925232675_min_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,1.0,min,max,63724.25,104980.06,1.3,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736925232675_min_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,0.25,max,none,63501.75,105371.12,19.53,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s0_A_1736925232675_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,0.5,max,mean,63553.75,105101.38,5.57,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736925232675_max_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,0.5,max,min,63501.75,104934.88,4.69,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736925232675_max_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,0.5,max,max,63601.75,105371.12,4.66,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736925232675_max_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,1.0,max,mean,63629.5,104849.06,1.62,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736925232675_max_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,1.0,max,min,63501.75,104710.88,1.29,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736925232675_max_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,day,1.0,max,max,63851.75,105371.12,1.26,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736925232675_max_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,0.25,mean,none,65588.68,102873.6,0.85,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s0_A_1736925232675_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,0.5,mean,mean,65643.41,102600.85,0.24,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736925232675_mean_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,0.5,mean,min,65588.68,102460.91,0.24,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736925232675_mean_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,0.5,mean,max,65693.97,102873.6,0.24,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736925232675_mean_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,1.0,mean,mean,65714.91,102411.73,0.08,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736925232675_mean_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,1.0,mean,min,65588.68,102351.37,0.08,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736925232675_mean_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,1.0,mean,max,65929.73,102873.6,0.08,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736925232675_mean_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,0.25,min,none,63373.3,101361.94,0.64,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s0_A_1736925232675_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,0.5,min,mean,63423.3,101136.25,0.22,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736925232675_min_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,0.5,min,min,63373.3,101104.25,0.19,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736925232675_min_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,0.5,min,max,63471.3,101361.94,0.19,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736925232675_min_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,1.0,min,mean,63500.81,101059.56,0.08,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736925232675_min_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,1.0,min,min,63373.3,100976.25,0.07,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736925232675_min_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,1.0,min,max,63724.25,101361.94,0.07,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736925232675_min_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,0.25,max,none,67215.19,105371.12,0.61,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s0_A_1736925232675_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,0.5,max,mean,67261.69,105101.38,0.21,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736925232675_max_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,0.5,max,min,67215.19,104934.88,0.19,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736925232675_max_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,0.5,max,max,67309.19,105371.12,0.18,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736925232675_max_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,1.0,max,mean,67340.11,104849.06,0.08,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736925232675_max_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,1.0,max,min,67215.19,104710.88,0.07,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736925232675_max_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,month,1.0,max,max,67550.12,105371.12,0.07,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736925232675_max_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,0.25,mean,none,66790.59,101882.26,0.1,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s0_A_1736925232675_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,0.5,mean,mean,66845.22,101566.36,0.04,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s1_A_1736925232675_mean_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,0.5,mean,min,66790.59,101479.08,0.04,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s1_A_1736925232675_mean_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,0.5,mean,max,66894.65,101882.26,0.04,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s1_A_1736925232675_mean_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,1.0,mean,mean,66916.42,101415.64,0.03,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s2_A_1736925232675_mean_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,1.0,mean,min,66790.59,101348.27,0.03,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s2_A_1736925232675_mean_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,1.0,mean,max,67132.23,101882.26,0.03,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s2_A_1736925232675_mean_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,0.25,min,none,63373.3,99170.69,0.08,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s0_A_1736925232675_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,0.5,min,mean,63423.3,98940.18,0.04,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s1_A_1736925232675_min_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,0.5,min,min,63373.3,98813.84,0.04,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s1_A_1736925232675_min_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,0.5,min,max,63471.3,99170.69,0.04,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s1_A_1736925232675_min_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,1.0,min,mean,63500.81,98713.34,0.03,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s2_A_1736925232675_min_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,1.0,min,min,63373.3,98481.84,0.03,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s2_A_1736925232675_min_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,1.0,min,max,63724.25,99170.69,0.03,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s2_A_1736925232675_min_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,0.25,max,none,69420.62,105371.12,0.08,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s0_A_1736925232675_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,0.5,max,mean,69479.16,105101.38,0.04,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s1_A_1736925232675_max_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,0.5,max,min,69420.62,104934.88,0.04,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s1_A_1736925232675_max_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,0.5,max,max,69555.19,105371.12,0.04,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s1_A_1736925232675_max_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,1.0,max,mean,69564.2,104849.06,0.03,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s2_A_1736925232675_max_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,1.0,max,min,69420.62,104710.88,0.03,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s2_A_1736925232675_max_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,year,1.0,max,max,69792.62,105371.12,0.03,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s2_A_1736925232675_max_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,day,0.5,mean,mean,63081.35,106805.7,210.06,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736927067376_mean_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,day,0.5,mean,min,63056.01,106784.88,198.51,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736927067376_mean_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,day,0.5,mean,max,63103.39,106981.96,196.1,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736927067376_mean_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,day,1.0,mean,mean,63206.98,106695.11,54.23,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736927067376_mean_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,day,1.0,mean,min,63056.01,106681.82,57.38,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736927067376_mean_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,day,1.0,mean,max,63345.22,106981.96,56.26,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736927067376_mean_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,day,0.5,min,mean,62975.87,106617.31,180.27,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736927067376_min_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,day,0.5,min,min,62956.87,106550.56,146.65,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736927067376_min_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,day,0.5,min,max,62996.87,106811.56,152.6,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736927067376_min_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,day,1.0,min,mean,63102.66,106481.02,51.76,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736927067376_min_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,day,1.0,min,min,62956.87,106441.31,38.53,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736927067376_min_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,day,1.0,min,max,63241.87,106811.56,44.11,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736927067376_min_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,day,0.5,max,mean,63206.04,106936.5,176.35,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736927067376_max_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,day,0.5,max,min,63191.54,106910.5,146.91,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736927067376_max_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,day,0.5,max,max,63236.54,107106.25,145.57,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s1_A_1736927067376_max_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,day,1.0,max,mean,63350.84,106875.31,50.97,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736927067376_max_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,day,1.0,max,min,63191.54,106864.5,42.5,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736927067376_max_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,day,1.0,max,max,63450.64,107106.25,36.88,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t1_s2_A_1736927067376_max_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,month,0.5,mean,mean,64931.94,103441.96,5.78,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736927067376_mean_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,month,0.5,mean,min,64888.07,103435.27,5.74,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736927067376_mean_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,month,0.5,mean,max,64974.56,103486.59,5.69,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736927067376_mean_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,month,1.0,mean,mean,65017.35,103432.28,1.52,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736927067376_mean_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,month,1.0,mean,min,64888.07,103420.46,1.53,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736927067376_mean_min.nc
