variable,max_lat_N,min_lat_S,max_long_E,min_long_W,start_time,end_time,temporal_resolution,spatial_resolution,temporal_agg_type,spatial_agg_type,min,max,file_size,file_name
2m_temperature,85,80,20,0,2000-01-01T00:00,2001-12-31T23:00,Y,1.0,min,min,237.79,245.95,0.02,2m_temperature_t1_s1_1733876081458_min_min.nc
2m_temperature,85,80,20,0,2000-01-01T00:00,2001-12-31T23:00,Y,1.0,min,max,238.48,251.55,0.02,2m_temperature_t1_s1_1733876081458_min_max.nc
2m_temperature,85,80,20,0,2000-01-01T00:00,2001-12-31T23:00,Y,1.0,max,mean,275.06,278.84,0.02,2m_temperature_t1_s1_1733876081458_max_mean.nc
2m_temperature,85,80,20,0,2000-01-01T00:00,2001-12-31T23:00,Y,1.0,max,min,275.02,277.83,0.02,2m_temperature_t1_s1_1733876081458_max_min.nc
2m_temperature,85,80,20,0,2000-01-01T00:00,2001-12-31T23:00,Y,1.0,max,max,275.12,280.62,0.02,2m_temperature_t1_s1_1733876081458_max_max.nc
2m_temperature,85,80,20,0,2002-01-01T00:00,2003-12-31T23:00,Y,0.5,mean,mean,259.84,267.23,0.03,2m_temperature_t1_s1_1733884071573_mean_mean.nc
2m_temperature,85,80,20,0,2002-01-01T00:00,2003-12-31T23:00,Y,0.5,mean,min,259.76,266.91,0.03,2m_temperature_t1_s1_1733884071573_mean_min.nc
2m_temperature,85,80,20,0,2002-01-01T00:00,2003-12-31T23:00,Y,0.5,mean,max,259.93,267.71,0.03,2m_temperature_t1_s1_1733884071573_mean_max.nc
2m_temperature,85,80,20,0,2002-01-01T00:00,2003-12-31T23:00,Y,1.0,mean,mean,260.04,266.27,0.02,2m_temperature_t1_s2_1733884071573_mean_mean.nc
2m_temperature,85,80,20,0,2002-01-01T00:00,2003-12-31T23:00,Y,1.0,mean,min,259.76,264.95,0.02,2m_temperature_t1_s2_1733884071573_mean_min.nc
2m_temperature,85,80,20,0,2002-01-01T00:00,2003-12-31T23:00,Y,1.0,mean,max,260.32,267.71,0.02,2m_temperature_t1_s2_1733884071573_mean_max.nc
2m_temperature,85,80,20,0,2002-01-01T00:00,2003-12-31T23:00,Y,0.5,min,mean,239.22,249.5,0.03,2m_temperature_t1_s1_1733884071573_min_mean.nc
2m_temperature,85,80,20,0,2002-01-01T00:00,2003-12-31T23:00,Y,0.5,min,min,238.9,248.07,0.02,2m_temperature_t1_s1_1733884071573_min_min.nc
2m_temperature,85,80,20,0,2002-01-01T00:00,2003-12-31T23:00,Y,0.5,min,max,239.3,251.01,0.02,2m_temperature_t1_s1_1733884071573_min_max.nc
2m_temperature,85,80,20,0,2002-01-01T00:00,2003-12-31T23:00,Y,1.0,min,mean,239.45,247.43,0.02,2m_temperature_t1_s2_1733884071573_min_mean.nc
2m_temperature,85,80,20,0,2002-01-01T00:00,2003-12-31T23:00,Y,1.0,min,min,238.9,245.93,0.02,2m_temperature_t1_s2_1733884071573_min_min.nc
2m_temperature,85,80,20,0,2002-01-01T00:00,2003-12-31T23:00,Y,1.0,min,max,239.73,251.01,0.02,2m_temperature_t1_s2_1733884071573_min_max.nc
2m_temperature,85,80,20,0,2002-01-01T00:00,2003-12-31T23:00,Y,0.5,max,mean,275.26,280.09,0.03,2m_temperature_t1_s1_1733884071573_max_mean.nc
2m_temperature,85,80,20,0,2002-01-01T00:00,2003-12-31T23:00,Y,0.5,max,min,275.13,279.31,0.03,2m_temperature_t1_s1_1733884071573_max_min.nc
2m_temperature,85,80,20,0,2002-01-01T00:00,2003-12-31T23:00,Y,0.5,max,max,275.29,280.88,0.03,2m_temperature_t1_s1_1733884071573_max_max.nc
2m_temperature,85,80,20,0,2002-01-01T00:00,2003-12-31T23:00,Y,1.0,max,mean,275.42,278.98,0.02,2m_temperature_t1_s2_1733884071573_max_mean.nc
2m_temperature,85,80,20,0,2002-01-01T00:00,2003-12-31T23:00,Y,1.0,max,min,275.13,277.7,0.02,2m_temperature_t1_s2_1733884071573_max_min.nc
2m_temperature,85,80,20,0,2002-01-01T00:00,2003-12-31T23:00,Y,1.0,max,max,275.62,280.88,0.02,2m_temperature_t1_s2_1733884071573_max_max.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,M,0.5,mean,mean,246.47,276.52,0.04,2m_temperature_t1_s1_1733892305227_mean_mean.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,M,0.5,mean,min,246.31,276.31,0.04,2m_temperature_t1_s1_1733892305227_mean_min.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,M,0.5,mean,max,246.64,276.75,0.04,2m_temperature_t1_s1_1733892305227_mean_max.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,M,1.0,mean,mean,246.85,275.95,0.03,2m_temperature_t1_s2_1733892305227_mean_mean.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,M,1.0,mean,min,246.31,275.38,0.03,2m_temperature_t1_s2_1733892305227_mean_min.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,M,1.0,mean,max,247.08,276.75,0.03,2m_temperature_t1_s2_1733892305227_mean_max.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,M,0.5,min,mean,238.79,274.54,0.04,2m_temperature_t1_s1_1733892305227_min_mean.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,M,0.5,min,min,238.55,274.45,0.04,2m_temperature_t1_s1_1733892305227_min_min.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,M,0.5,min,max,238.88,274.81,0.04,2m_temperature_t1_s1_1733892305227_min_max.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,M,1.0,min,mean,238.94,273.99,0.03,2m_temperature_t1_s2_1733892305227_min_mean.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,M,1.0,min,min,238.55,273.17,0.03,2m_temperature_t1_s2_1733892305227_min_min.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,M,1.0,min,max,239.24,274.81,0.03,2m_temperature_t1_s2_1733892305227_min_max.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,M,0.5,max,mean,254.71,280.62,0.04,2m_temperature_t1_s1_1733892305227_max_mean.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,M,0.5,max,min,254.64,280.24,0.04,2m_temperature_t1_s1_1733892305227_max_min.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,M,0.5,max,max,254.79,281.92,0.04,2m_temperature_t1_s1_1733892305227_max_max.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,M,1.0,max,mean,255.13,279.83,0.03,2m_temperature_t1_s2_1733892305227_max_mean.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,M,1.0,max,min,254.64,278.82,0.03,2m_temperature_t1_s2_1733892305227_max_min.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,M,1.0,max,max,255.76,281.92,0.03,2m_temperature_t1_s2_1733892305227_max_max.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,Y,0.5,mean,mean,259.71,268.24,0.03,2m_temperature_t2_s1_1733892305227_mean_mean.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,Y,0.5,mean,min,259.66,267.96,0.03,2m_temperature_t2_s1_1733892305227_mean_min.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,Y,0.5,mean,max,259.76,268.55,0.03,2m_temperature_t2_s1_1733892305227_mean_max.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,Y,1.0,mean,mean,259.85,267.46,0.02,2m_temperature_t2_s2_1733892305227_mean_mean.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,Y,1.0,mean,min,259.66,266.45,0.02,2m_temperature_t2_s2_1733892305227_mean_min.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,Y,1.0,mean,max,260.05,268.55,0.02,2m_temperature_t2_s2_1733892305227_mean_max.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,Y,0.5,min,mean,238.79,247.13,0.03,2m_temperature_t2_s1_1733892305227_min_mean.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,Y,0.5,min,min,238.55,246.28,0.03,2m_temperature_t2_s1_1733892305227_min_min.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,Y,0.5,min,max,238.88,248.3,0.03,2m_temperature_t2_s1_1733892305227_min_max.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,Y,1.0,min,mean,238.94,246.1,0.02,2m_temperature_t2_s2_1733892305227_min_mean.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,Y,1.0,min,min,238.55,244.99,0.02,2m_temperature_t2_s2_1733892305227_min_min.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,Y,1.0,min,max,239.24,248.3,0.02,2m_temperature_t2_s2_1733892305227_min_max.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,Y,0.5,max,mean,274.64,280.62,0.03,2m_temperature_t2_s1_1733892305227_max_mean.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,Y,0.5,max,min,274.62,280.24,0.02,2m_temperature_t2_s1_1733892305227_max_min.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,Y,0.5,max,max,274.67,281.92,0.03,2m_temperature_t2_s1_1733892305227_max_max.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,Y,1.0,max,mean,274.67,279.83,0.02,2m_temperature_t2_s2_1733892305227_max_mean.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,Y,1.0,max,min,274.62,278.82,0.02,2m_temperature_t2_s2_1733892305227_max_min.nc
2m_temperature,85,80,20,0,2004-01-01T00:00,2005-12-31T23:00,Y,1.0,max,max,274.7,281.92,0.02,2m_temperature_t2_s2_1733892305227_max_max.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,M,0.5,mean,mean,245.08,276.08,0.04,2m_temperature_t1_s1_1733898114363_mean_mean.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,M,0.5,mean,min,244.94,275.92,0.04,2m_temperature_t1_s1_1733898114363_mean_min.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,M,0.5,mean,max,245.22,276.29,0.04,2m_temperature_t1_s1_1733898114363_mean_max.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,M,1.0,mean,mean,245.44,275.48,0.03,2m_temperature_t1_s2_1733898114363_mean_mean.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,M,1.0,mean,min,244.94,275.04,0.03,2m_temperature_t1_s2_1733898114363_mean_min.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,M,1.0,mean,max,245.98,276.29,0.03,2m_temperature_t1_s2_1733898114363_mean_max.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,M,0.5,min,mean,237.62,273.87,0.04,2m_temperature_t1_s1_1733898114363_min_mean.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,M,0.5,min,min,237.54,273.82,0.04,2m_temperature_t1_s1_1733898114363_min_min.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,M,0.5,min,max,237.73,273.96,0.04,2m_temperature_t1_s1_1733898114363_min_max.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,M,1.0,min,mean,237.8,273.49,0.03,2m_temperature_t1_s2_1733898114363_min_mean.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,M,1.0,min,min,237.54,272.89,0.03,2m_temperature_t1_s2_1733898114363_min_min.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,M,1.0,min,max,238.21,273.96,0.03,2m_temperature_t1_s2_1733898114363_min_max.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,M,0.5,max,mean,252.14,278.23,0.04,2m_temperature_t1_s1_1733898114363_max_mean.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,M,0.5,max,min,251.93,278.14,0.04,2m_temperature_t1_s1_1733898114363_max_min.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,M,0.5,max,max,252.35,278.53,0.04,2m_temperature_t1_s1_1733898114363_max_max.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,M,1.0,max,mean,252.57,277.68,0.03,2m_temperature_t1_s2_1733898114363_max_mean.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,M,1.0,max,min,251.93,276.79,0.03,2m_temperature_t1_s2_1733898114363_max_min.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,M,1.0,max,max,253.04,278.53,0.03,2m_temperature_t1_s2_1733898114363_max_max.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,Y,0.5,mean,mean,260.66,269.09,0.03,2m_temperature_t2_s1_1733898114363_mean_mean.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,Y,0.5,mean,min,260.61,268.83,0.03,2m_temperature_t2_s1_1733898114363_mean_min.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,Y,0.5,mean,max,260.7,269.36,0.03,2m_temperature_t2_s1_1733898114363_mean_max.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,Y,1.0,mean,mean,260.78,268.52,0.02,2m_temperature_t2_s2_1733898114363_mean_mean.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,Y,1.0,mean,min,260.61,267.67,0.02,2m_temperature_t2_s2_1733898114363_mean_min.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,Y,1.0,mean,max,260.97,269.36,0.02,2m_temperature_t2_s2_1733898114363_mean_max.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,Y,0.5,min,mean,237.62,249.17,0.03,2m_temperature_t2_s1_1733898114363_min_mean.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,Y,0.5,min,min,237.54,248.44,0.02,2m_temperature_t2_s1_1733898114363_min_min.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,Y,0.5,min,max,237.73,250.04,0.02,2m_temperature_t2_s1_1733898114363_min_max.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,Y,1.0,min,mean,237.7,247.67,0.02,2m_temperature_t2_s2_1733898114363_min_mean.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,Y,1.0,min,min,237.54,246.57,0.02,2m_temperature_t2_s2_1733898114363_min_min.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,Y,1.0,min,max,237.89,250.04,0.02,2m_temperature_t2_s2_1733898114363_min_max.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,Y,0.5,max,mean,274.8,278.23,0.03,2m_temperature_t2_s1_1733898114363_max_mean.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,Y,0.5,max,min,274.77,278.14,0.02,2m_temperature_t2_s1_1733898114363_max_min.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,Y,0.5,max,max,274.83,278.53,0.02,2m_temperature_t2_s1_1733898114363_max_max.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,Y,1.0,max,mean,274.87,277.68,0.02,2m_temperature_t2_s2_1733898114363_max_mean.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,Y,1.0,max,min,274.77,276.79,0.02,2m_temperature_t2_s2_1733898114363_max_min.nc
2m_temperature,85,80,20,0,2006-01-01T00:00,2007-12-31T23:00,Y,1.0,max,max,274.98,278.53,0.02,2m_temperature_t2_s2_1733898114363_max_max.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,M,0.5,mean,mean,243.83,275.02,0.04,2m_temperature_t1_s1_1733901518463_mean_mean.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,M,0.5,mean,min,243.81,274.65,0.04,2m_temperature_t1_s1_1733901518463_mean_min.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,M,0.5,mean,max,243.85,275.4,0.04,2m_temperature_t1_s1_1733901518463_mean_max.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,M,1.0,mean,mean,243.95,274.37,0.03,2m_temperature_t1_s2_1733901518463_mean_mean.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,M,1.0,mean,min,243.81,274.28,0.03,2m_temperature_t1_s2_1733901518463_mean_min.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,M,1.0,mean,max,244.15,275.4,0.03,2m_temperature_t1_s2_1733901518463_mean_max.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,M,0.5,min,mean,236.35,272.98,0.04,2m_temperature_t1_s1_1733901518463_min_mean.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,M,0.5,min,min,236.26,272.96,0.04,2m_temperature_t1_s1_1733901518463_min_min.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,M,0.5,min,max,236.43,273.01,0.04,2m_temperature_t1_s1_1733901518463_min_max.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,M,1.0,min,mean,236.56,272.93,0.03,2m_temperature_t1_s2_1733901518463_min_mean.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,M,1.0,min,min,236.26,272.84,0.03,2m_temperature_t1_s2_1733901518463_min_min.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,M,1.0,min,max,236.89,273.01,0.03,2m_temperature_t1_s2_1733901518463_min_max.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,M,0.5,max,mean,254.01,279.34,0.04,2m_temperature_t1_s1_1733901518463_max_mean.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,M,0.5,max,min,253.83,278.71,0.04,2m_temperature_t1_s1_1733901518463_max_min.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,M,0.5,max,max,254.06,280.07,0.04,2m_temperature_t1_s1_1733901518463_max_max.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,M,1.0,max,mean,254.25,278.58,0.03,2m_temperature_t1_s2_1733901518463_max_mean.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,M,1.0,max,min,253.83,277.75,0.03,2m_temperature_t1_s2_1733901518463_max_min.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,M,1.0,max,max,254.51,280.07,0.03,2m_temperature_t1_s2_1733901518463_max_max.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,Y,0.5,mean,mean,259.51,268.12,0.03,2m_temperature_t2_s1_1733901518463_mean_mean.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,Y,0.5,mean,min,259.5,267.85,0.03,2m_temperature_t2_s1_1733901518463_mean_min.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,Y,0.5,mean,max,259.52,268.38,0.03,2m_temperature_t2_s1_1733901518463_mean_max.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,Y,1.0,mean,mean,259.57,267.49,0.02,2m_temperature_t2_s2_1733901518463_mean_mean.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,Y,1.0,mean,min,259.5,266.67,0.02,2m_temperature_t2_s2_1733901518463_mean_min.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,Y,1.0,mean,max,259.66,268.38,0.02,2m_temperature_t2_s2_1733901518463_mean_max.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,Y,0.5,min,mean,236.35,253.75,0.03,2m_temperature_t2_s1_1733901518463_min_mean.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,Y,0.5,min,min,236.26,253.0,0.03,2m_temperature_t2_s1_1733901518463_min_min.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,Y,0.5,min,max,236.43,254.59,0.03,2m_temperature_t2_s1_1733901518463_min_max.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,Y,1.0,min,mean,236.56,252.26,0.02,2m_temperature_t2_s2_1733901518463_min_mean.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,Y,1.0,min,min,236.26,250.09,0.02,2m_temperature_t2_s2_1733901518463_min_min.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,Y,1.0,min,max,236.89,254.59,0.02,2m_temperature_t2_s2_1733901518463_min_max.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,Y,0.5,max,mean,274.87,279.34,0.03,2m_temperature_t2_s1_1733901518463_max_mean.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,Y,0.5,max,min,274.84,278.71,0.02,2m_temperature_t2_s1_1733901518463_max_min.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,Y,0.5,max,max,274.88,280.07,0.02,2m_temperature_t2_s1_1733901518463_max_max.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,Y,1.0,max,mean,274.91,278.58,0.02,2m_temperature_t2_s2_1733901518463_max_mean.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,Y,1.0,max,min,274.84,277.75,0.02,2m_temperature_t2_s2_1733901518463_max_min.nc
2m_temperature,85,80,20,0,2008-01-01T00:00,2009-12-31T23:00,Y,1.0,max,max,274.97,280.07,0.02,2m_temperature_t2_s2_1733901518463_max_max.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,0.25,mean,none,236.02,280.65,2.15,2m_temperature_t1_s0_1733904912705_mean.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,0.5,mean,mean,236.09,279.27,0.59,2m_temperature_t1_s1_1733904912705_mean_mean.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,0.5,mean,min,236.02,278.72,0.59,2m_temperature_t1_s1_1733904912705_mean_min.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,0.5,mean,max,236.14,279.86,0.59,2m_temperature_t1_s1_1733904912705_mean_max.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,1.0,mean,mean,236.32,278.1,0.18,2m_temperature_t1_s2_1733904912705_mean_mean.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,1.0,mean,min,236.02,277.41,0.18,2m_temperature_t1_s2_1733904912705_mean_min.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,1.0,mean,max,236.56,279.86,0.18,2m_temperature_t1_s2_1733904912705_mean_max.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,0.25,min,none,234.95,279.65,1.63,2m_temperature_t1_s0_1733904912705_min.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,0.5,min,mean,235.16,278.36,0.57,2m_temperature_t1_s1_1733904912705_min_mean.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,0.5,min,min,234.95,277.82,0.48,2m_temperature_t1_s1_1733904912705_min_min.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,0.5,min,max,235.26,278.95,0.49,2m_temperature_t1_s1_1733904912705_min_max.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,1.0,min,mean,235.38,277.23,0.18,2m_temperature_t1_s2_1733904912705_min_mean.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,1.0,min,min,234.95,276.66,0.16,2m_temperature_t1_s2_1733904912705_min_min.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,1.0,min,max,235.52,278.95,0.17,2m_temperature_t1_s2_1733904912705_min_max.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,0.25,max,none,236.84,282.22,1.67,2m_temperature_t1_s0_1733904912705_max.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,0.5,max,mean,236.87,280.38,0.57,2m_temperature_t1_s1_1733904912705_max_mean.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,0.5,max,min,236.84,280.05,0.5,2m_temperature_t1_s1_1733904912705_max_min.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,0.5,max,max,236.91,280.97,0.5,2m_temperature_t1_s1_1733904912705_max_max.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,1.0,max,mean,236.93,279.37,0.18,2m_temperature_t1_s2_1733904912705_max_mean.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,1.0,max,min,236.84,278.39,0.17,2m_temperature_t1_s2_1733904912705_max_min.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,D,1.0,max,max,237.01,280.97,0.17,2m_temperature_t1_s2_1733904912705_max_max.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,M,0.25,mean,none,244.23,277.21,0.1,2m_temperature_t2_s0_1733904912705_mean.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,M,0.5,mean,mean,244.28,276.36,0.04,2m_temperature_t2_s1_1733904912705_mean_mean.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,M,0.5,mean,min,244.23,276.1,0.04,2m_temperature_t2_s1_1733904912705_mean_min.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,M,0.5,mean,max,244.34,276.62,0.04,2m_temperature_t2_s1_1733904912705_mean_max.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,M,1.0,mean,mean,244.46,275.66,0.03,2m_temperature_t2_s2_1733904912705_mean_mean.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,M,1.0,mean,min,244.23,274.82,0.03,2m_temperature_t2_s2_1733904912705_mean_min.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,M,1.0,mean,max,244.62,276.62,0.03,2m_temperature_t2_s2_1733904912705_mean_max.nc
2m_temperature,85,80,20,0,2010-01-01T00:00,2011-12-31T23:00,M,0.25,min,none,234.95,274.39,0.08,2m_temperature_t2_s0_1733904912705_min.nc
