variable,max_lat_N,min_lat_S,max_long_E,min_long_W,start_time,end_time,temporal_resolution,spatial_resolution,temporal_agg_type,spatial_agg_type,min,max,file_size,file_name
2m_temperature,90,40,180,-180,1985-01-01T00:00,1989-12-31T23:00,Y,1.0,min,mean,207.94,283.42,0.24,2m_temperature_t1_s1_1736711657408_min_mean.nc
2m_temperature,90,40,180,-180,1985-01-01T00:00,1989-12-31T23:00,Y,1.0,min,min,207.06,283.29,0.23,2m_temperature_t1_s1_1736711657408_min_min.nc
2m_temperature,90,40,180,-180,1985-01-01T00:00,1989-12-31T23:00,Y,1.0,min,max,209.26,284.02,0.23,2m_temperature_t1_s1_1736711657408_min_max.nc
2m_temperature,90,40,180,-180,1985-01-01T00:00,1989-12-31T23:00,Y,1.0,max,mean,266.39,319.56,0.22,2m_temperature_t1_s1_1736711657408_max_mean.nc
2m_temperature,90,40,180,-180,1985-01-01T00:00,1989-12-31T23:00,Y,1.0,max,min,266.08,319.0,0.21,2m_temperature_t1_s1_1736711657408_max_min.nc
2m_temperature,90,40,180,-180,1985-01-01T00:00,1989-12-31T23:00,Y,1.0,max,max,266.74,320.95,0.21,2m_temperature_t1_s1_1736711657408_max_max.nc
2m_temperature,-70,-90,180,-180,1990-01-01T00:00,1994-12-31T23:00,Y,1.0,mean,mean,217.95,267.99,0.11,2m_temperature_t1_s1_1736778960054_mean_mean.nc
2m_temperature,-70,-90,180,-180,1990-01-01T00:00,1994-12-31T23:00,Y,1.0,mean,min,217.77,267.56,0.11,2m_temperature_t1_s1_1736778960054_mean_min.nc
2m_temperature,-70,-90,180,-180,1990-01-01T00:00,1994-12-31T23:00,Y,1.0,mean,max,218.13,268.41,0.11,2m_temperature_t1_s1_1736778960054_mean_max.nc
2m_temperature,-70,-90,180,-180,1990-01-01T00:00,1994-12-31T23:00,Y,1.0,min,mean,192.34,251.23,0.11,2m_temperature_t1_s1_1736778960054_min_mean.nc
2m_temperature,-70,-90,180,-180,1990-01-01T00:00,1994-12-31T23:00,Y,1.0,min,min,191.69,250.69,0.1,2m_temperature_t1_s1_1736778960054_min_min.nc
2m_temperature,-70,-90,180,-180,1990-01-01T00:00,1994-12-31T23:00,Y,1.0,min,max,192.73,251.77,0.1,2m_temperature_t1_s1_1736778960054_min_max.nc
2m_temperature,-70,-90,180,-180,1990-01-01T00:00,1994-12-31T23:00,Y,1.0,max,mean,243.88,280.59,0.1,2m_temperature_t1_s1_1736778960054_max_mean.nc
2m_temperature,-70,-90,180,-180,1990-01-01T00:00,1994-12-31T23:00,Y,1.0,max,min,243.53,278.95,0.1,2m_temperature_t1_s1_1736778960054_max_min.nc
2m_temperature,-70,-90,180,-180,1990-01-01T00:00,1994-12-31T23:00,Y,1.0,max,max,244.0,282.52,0.1,2m_temperature_t1_s1_1736778960054_max_max.nc
2m_temperature,90,40,180,-180,1990-01-01T00:00,1994-12-31T23:00,Y,1.0,mean,mean,243.14,291.52,0.22,2m_temperature_t1_s1_1736740294261_mean_mean.nc
2m_temperature,90,40,180,-180,1990-01-01T00:00,1994-12-31T23:00,Y,1.0,mean,min,243.0,291.31,0.22,2m_temperature_t1_s1_1736740294261_mean_min.nc
2m_temperature,90,40,180,-180,1990-01-01T00:00,1994-12-31T23:00,Y,1.0,mean,max,243.26,291.78,0.21,2m_temperature_t1_s1_1736740294261_mean_max.nc
2m_temperature,90,40,180,-180,1990-01-01T00:00,1994-12-31T23:00,Y,1.0,min,mean,209.43,284.39,0.24,2m_temperature_t1_s1_1736740294261_min_mean.nc
2m_temperature,90,40,180,-180,1990-01-01T00:00,1994-12-31T23:00,Y,1.0,min,min,208.13,283.99,0.23,2m_temperature_t1_s1_1736740294261_min_min.nc
2m_temperature,90,40,180,-180,1990-01-01T00:00,1994-12-31T23:00,Y,1.0,min,max,210.62,284.73,0.23,2m_temperature_t1_s1_1736740294261_min_max.nc
2m_temperature,90,40,180,-180,1990-01-01T00:00,1994-12-31T23:00,Y,1.0,max,mean,265.82,318.05,0.22,2m_temperature_t1_s1_1736740294261_max_mean.nc
2m_temperature,90,40,180,-180,1990-01-01T00:00,1994-12-31T23:00,Y,1.0,max,min,265.6,317.51,0.21,2m_temperature_t1_s1_1736740294261_max_min.nc
2m_temperature,90,40,180,-180,1990-01-01T00:00,1994-12-31T23:00,Y,1.0,max,max,266.06,319.56,0.21,2m_temperature_t1_s1_1736740294261_max_max.nc
